movieId,title,tagline,overview,keywords,genres,release_date,budget
4719,Osmosis Jones,Every BODY needs a hero,"A policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank.","[{""id"": 5198, ""name"": ""cold""}, {""id"": 6681, ""name"": ""flu""}, {""id"": 14675, ""name"": ""lethal virus""}, {""id"": 188326, ""name"": ""construction worker""}]","[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2001-08-07,75000000
4721,American Outlaws,Sometimes the wrong side of the law is the right place to be.,"When a Midwest town learns that a corrupt railroad baron has captured the deeds to their homesteads without their knowledge, a group of young ranchers join forces to take back what is rightfully theirs. They will become the object of the biggest manhunt in the history of the Old West and, as their fame grows, so will the legend of their leader, a young outlaw by the name of Jessie James.","[{""id"": 798, ""name"": ""sheriff""}, {""id"": 2673, ""name"": ""horse""}, {""id"": 9503, ""name"": ""outlaw""}, {""id"": 9910, ""name"": ""jesse james""}, {""id"": 222784, ""name"": ""cole younger""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}]",2001-08-17,35000000
4725,Session 9,Fear is a place.,Tensions rise within an asbestos cleaning crew as they work in an abandoned mental hospital with a horrific past that seems to be coming back.,"[{""id"": 222, ""name"": ""schizophrenia""}, {""id"": 2574, ""name"": ""lunatic asylum""}, {""id"": 2800, ""name"": ""psychology""}, {""id"": 6192, ""name"": ""relation""}, {""id"": 10294, ""name"": ""coin""}, {""id"": 11335, ""name"": ""tape recorder""}, {""id"": 11488, ""name"": ""pot smoking""}, {""id"": 15156, ""name"": ""cell phone""}, {""id"": 33553, ""name"": ""walkie talkie""}, {""id"": 41180, ""name"": ""security guard""}, {""id"": 161315, ""name"": ""asbestos""}, {""id"": 169411, ""name"": ""multiple personality""}, {""id"": 189102, ""name"": ""tunnel""}, {""id"": 189400, ""name"": ""lobotomy""}, {""id"": 215163, ""name"": ""hazmat suit""}]","[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",2001-08-10,1500000
4727,Captain Corelli's Mandolin,,"When a Greek fisherman leaves to fight with the Greek army during WWII, his fiancee falls in love with the local Italian commander. The film is based on a novel about an Italian soldier's experiences during the Italian occupation of the Greek island of Cephalonia (Kefalonia), but Hollywood made it into a pure love story by removing much of the ""unpleasant"" stuff.","[{""id"": 3776, ""name"": ""officer""}, {""id"": 174363, ""name"": ""greek island""}, {""id"": 174369, ""name"": ""mandolin""}, {""id"": 174371, ""name"": ""italian soldier""}, {""id"": 174375, ""name"": ""resistance fighter""}, {""id"": 174378, ""name"": ""greek history""}, {""id"": 174379, ""name"": ""italian army""}, {""id"": 174389, ""name"": ""allied forces""}]","[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",2001-08-17,57000000
4728,Rat Race,563 miles. 9 people. $2 million. 1001 problems!,"In an ensemble film about easy money, greed, manipulation and bad driving, a Las Vegas casino tycoon entertains his wealthiest high rollers -- a group that will bet on anything -- by pitting six ordinary people against each other in a wild dash for $2 million jammed into a locker hundreds of miles away. The tycoon and his wealthy friends monitor each racer's every move to keep track of their favorites. The only rule in this race is that there are no rules.","[{""id"": 585, ""name"": ""casino""}, {""id"": 795, ""name"": ""running""}, {""id"": 8666, ""name"": ""preisgeld""}, {""id"": 33626, ""name"": ""millionaire""}, {""id"": 167043, ""name"": ""road movie""}]","[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",2001-07-30,48000000
4732,Bubble Boy,Life is an adventure. Don't blow it.,"Jimmy is young man who was born without an immune system and has lived his life within a plastic bubble in his bedroom... who pines for the sweet caresses of girl-next-door Chloe. But when Chloe decides to marry her high school boyfriend, Jimmy -- bubble suit and all -- treks cross-country to stop her. Swoosie Kurtz, as Jimmy's overprotective mom, co-stars along with Fabio, who portrays the leader of a religious cult.","[{""id"": 725, ""name"": ""lovesickness""}, {""id"": 8653, ""name"": ""niagara falls""}, {""id"": 9986, ""name"": ""crush""}, {""id"": 14751, ""name"": ""youth""}, {""id"": 40895, ""name"": ""illness""}]","[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2001-08-24,0
4734,Jay and Silent Bob Strike Back,Hollywood had it coming,"When Jay and Silent Bob learn that their comic-book alter egos, Bluntman and Chronic, have been sold to Hollywood as part of a big-screen movie that leaves them out of any royalties, the pair travels to Tinseltown to sabotage the production.","[{""id"": 886, ""name"": ""film making""}, {""id"": 168033, ""name"": ""jay and silent bob""}, {""id"": 168039, ""name"": ""self mocking""}, {""id"": 168040, ""name"": ""character is subject of comic""}, {""id"": 168042, ""name"": ""reference to prince valiant""}, {""id"": 168049, ""name"": ""indiana jones spoof scene""}, {""id"": 168051, ""name"": ""monkey actor""}, {""id"": 168054, ""name"": ""view askew""}, {""id"": 168063, ""name"": ""gigantic hand""}, {""id"": 168069, ""name"": ""animal experimentation""}]","[{""id"": 35, ""name"": ""Comedy""}]",2001-08-22,22000000
4735,Ghosts of Mars,Terror is the same on any planet.,Melanie Ballard (Natasha Henstridge) is a hard nosed police chief in the year 2025. She and a police snatch squad are sent to Mars to apprehend a dangerous criminal James Williams (Ice Cube). Mars has been occupied by humans for some time and they have set up mining facilities. The mining activities on Mars have unleashed the spirits of alien beings who gradually possess the bodies of the workers. It soon turns out that catching the dangerous fugitive takes a back seat as the alien spirits begin to rid their planet of the 'invaders'.,"[{""id"": 166686, ""name"": ""climbing up a wall""}, {""id"": 166691, ""name"": ""hung upside down""}, {""id"": 166694, ""name"": ""flashback within a flashback""}, {""id"": 166695, ""name"": ""cavern""}, {""id"": 166696, ""name"": ""battering""}, {""id"": 166697, ""name"": ""ram""}, {""id"": 166701, ""name"": ""ghost town""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",2001-08-24,28000000
4736,Summer Catch,Are you game?,"A coming-of-age romantic comedy set against the backdrop of the Cape Cod Baseball League. Local boy Ryan Dunne (Freddie Prinze Jr.), now a pitcher for Boston College, meets Tenley Parrish (Jessica Biel), the daughter of a wealthy couple who summer on the Cape. Ryan and Tenley fall in love, much to the chagrin of their families, while Ryan clings to one last hope of being discovered and signed to a pro baseball contract.","[{""id"": 966, ""name"": ""beach""}, {""id"": 1480, ""name"": ""baseball""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 7984, ""name"": ""bikini""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9840, ""name"": ""romance""}, {""id"": 10499, ""name"": ""pool""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 187844, ""name"": ""flashback""}]","[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2001-08-22,34000000
4744,Jeepers Creepers,What’s eating you?,"A college-age brother and sister get more than they bargained for on their road trip home from spring break. When the bickering siblings witness a creepy truck driver tossing body bags into a sewer near an abandoned church, they investigate. Bad move! Opening a Pandora's Box of unspeakable evil, the pair must flee for their lives -- with a monstrous ""shape"" in hot pursuit.","[{""id"": 1583, ""name"": ""mass murder""}, {""id"": 4528, ""name"": ""song""}, {""id"": 5301, ""name"": ""brother""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]","[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2001-07-01,10000000
4745,O,Trust. Seduction. Betrayal.,"Hot young stars, a hip, driving soundtrack, plus a provocative tale of jealousy and betrayal combine to create this controversial modern-day version of Shakespeare's classic, ""Othello."" O is Odin James (Mekhi Phifer), the school's star basketball player and future NBA hopeful. Even though he's the only black student at the elite Palmetto Grove Academy...","[{""id"": 572, ""name"": ""sex""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 5490, ""name"": ""girlfriend""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 7548, ""name"": ""columbine""}, {""id"": 8635, ""name"": ""high school sports""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 160910, ""name"": ""xenophobia""}]","[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",2001-08-31,0
4749,3 Ninjas Kick Back,"Colt, Rocky and Tum Tum are back for bigger kicks in an all new adventure","During a championship baseball match, the three brothers hear that their grandfather in Japan is in trouble, and head out to help him, conceding the match. When they arrive in Japan, they must use all their powers to defend him against his ancient enemy, who has returned to exact revenge.","[{""id"": 240, ""name"": ""underdog""}, {""id"": 1701, ""name"": ""hero""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6956, ""name"": ""treasure hunt""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9823, ""name"": ""rivalry""}, {""id"": 10842, ""name"": ""good vs evil""}, {""id"": 14751, ""name"": ""youth""}, {""id"": 15017, ""name"": ""danger""}, {""id"": 187710, ""name"": ""escapade""}, {""id"": 193545, ""name"": ""young heroes""}, {""id"": 193546, ""name"": ""siblings relations""}, {""id"": 193551, ""name"": ""vigilantism""}, {""id"": 193552, ""name"": ""heroic mission""}, {""id"": 206691, ""name"": ""buddies""}, {""id"": 206694, ""name"": ""master villain""}, {""id"": 206695, ""name"": ""master warrior""}, {""id"": 206696, ""name"": ""contests and competitions""}]","[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",1994-05-06,0
4757,Rock Star,The story of a wanna be who got to be.,"Rock Star tells the story of Chris Cole and a rock band called Steel Dragon. Cole is a photocopier technician by day, and the lead singer of a Steel Dragon tribute band called ""Blood Pollution"" by night.Internal struggles between the Steel Dragon band members culminate with the firing of the lead singer, Bobby Beers and the starting of recruitment sessions to find a new vocalist. Loosely inspired by the true story of the heavy metal band Judas Priest.","[{""id"": 2570, ""name"": ""rock star""}, {""id"": 3836, ""name"": ""success""}, {""id"": 3921, ""name"": ""discontentedness and displeasedness""}, {""id"": 5540, ""name"": ""heavy metal""}, {""id"": 5625, ""name"": ""relationship problems""}]","[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2001-09-04,57000000
4759,Two Can Play That Game,,"Vivica A. Fox sizzles as a woman scorned who plans to get her man back by any means necessary. In this comedy about players and those who ""get played."" As corporate overachiever and all-around fly chick Shanté Smith, Fox thinks she's got the goods to keep her slickster boyfriend (Morris Chestnut) from straying - until he discovers a greener pasture, Shanté's archrival (Gabrielle Union)",[],"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2001-09-07,6000000
4765,L.I.E.,"On the Long Island Expressway there are lanes going east, lanes going west, and lanes going straight to hell.","In this biting and disturbing coming-of-age tale from writer-director Michael Cuesta, life is bittersweet along the L.I.E., also known as the Long Island Expressway, as suburban teen Howie Blitzer learns all too clearly. In the space of a week, he loses nearly everything and everyone he knows and is left to navigate his adolescence virtually unsupervised.","[{""id"": 10183, ""name"": ""independent film""}]","[{""id"": 18, ""name"": ""Drama""}]",2001-01-20,700000
4771,Hardball,The most important thing in life is showing up,"An aimless young man who is scalping tickets, gambling and drinking, agrees to coach a Little League team from the Cabrini Green housing project in Chicago as a condition of getting a loan from a friend.","[{""id"": 237, ""name"": ""gay""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2001-09-14,32000000
4772,Dinner Rush,,"Is it just another evening at the hugely popular Italian restaurant of proprietor and bookmaker Louis Cropa in New York? Anything but as tonight's guests include; a local police detective and his wife specially invited by the owner; on the balcony rival bookmaker gangsters from Queens who want to become partners in the restaurant; in the corner renowned food critic 'the food nymph' is her usual demanding self; and at the bar, seemingly unnoticed, is Ken. As the evening continues enter Duncan, inveterate gambler and sous-chef on-the-line in the frenetic kitchen downstairs, who acts as the catalyst that causes the evening to draw to its inevitable, explosive, deadly conclusion.",[],"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2000-09-01,0
4774,Big Trouble,They have forty-five minutes to save the world. They need forty-six.,"The story of how a mysterious suitcase brings together, and changes, the lives of a divorced dad, an unhappy housewife, two hitmen, a pair of street thugs, two love struck teens, two FBI men and a psychedelic toad. Based on Pulitzer Prize-winning humorist Dave Barry's best-selling first novel, ""Big Trouble.""","[{""id"": 177341, ""name"": ""gadfly""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",2002-04-05,40000000
